銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址,lat,lng
50,1208,臺灣中小企業銀行,大安分行,台北市大安區敦化南路二段92號,25.0282739,121.5484146
50,1219,臺灣中小企業銀行,雙和分行,新北市中和區中和路356號,25.001554100000003,121.5102287
50,1220,臺灣中小企業銀行,錦和分行,新北市中和區橋和路11號,25.00542380000001,121.4889588
50,1301,臺灣中小企業銀行,五股分行,新北市新莊區五股工業區五工路95號,25.0635494,121.457472
50,1312,臺灣中小企業銀行,林口分行,新北市林口區中山路188號,25.0791514,121.3891882
50,1323,臺灣中小企業銀行,東林口分行,桃園市龜山區文化二路38之11、12號,25.057534,121.366097
50,1404,臺灣中小企業銀行,板橋分行,新北市板橋區明德街2之1號,25.010351,121.459724
50,1415,臺灣中小企業銀行,樹林分行,新北市樹林區中山路一段217號,24.9870061,121.4210822
50,1426,臺灣中小企業銀行,土城分行,新北市土城區中央路二段126號,24.977794,121.44185
50,1437,臺灣中小企業銀行,迴龍分行,新北市新莊區中正路933號,25.0211022,121.4107753
50,1448,臺灣中小企業銀行,汐止分行,新北市汐止區新台五路一段75號,25.061104,121.645707
50,1482,臺灣中小企業銀行,三峽分行,新北市三峽區大學路31號,24.940094,121.37724
50,1507,臺灣中小企業銀行,基隆分行,基隆市仁愛區愛三路9號,25.1273921,121.741803
50,1518,臺灣中小企業銀行,埔墘分行,新北市板橋區文化路一段51號,25.0135135,121.4606118
50,1529,臺灣中小企業銀行,北三重分行,新北市三重區三和路四段137號,25.0780346,121.4844464
50,1530,臺灣中小企業銀行,南三重分行,新北市三重區自強路一段232號,25.0668698,121.4933215
50,1541,臺灣中小企業銀行,蘆洲分行,新北市蘆洲區永樂街42號,25.0884953,121.4579442
50,1600,臺灣中小企業銀行,宜蘭分行,宜蘭縣宜蘭市神農里中山路二段305號,24.7538649,121.7522621
50,1703,臺灣中小企業銀行,羅東分行,宜蘭縣羅東鎮中正北路15號,24.6784565,121.7719341
50,1714,臺灣中小企業銀行,蘇澳分行,宜蘭縣蘇澳鎮蘇北里中山路一段96之1號,24.596093,121.8505146
50,2906,臺灣中小企業銀行,楊梅分行,桃園市楊梅區光復北街10號,24.911994600000003,121.1462854
50,2917,臺灣中小企業銀行,湖口分行,新竹縣湖口鄉中正路一段76號,24.901708,121.046057
50,3006,臺灣中小企業銀行,桃園分行,桃園市桃園區中華路99號,24.9902984,121.3092653
50,3017,臺灣中小企業銀行,大園分行,桃園市大園區中山南路80號,25.062401,121.197409
50,3028,臺灣中小企業銀行,大溪分行,桃園市大溪區復興路80號,24.87958080000001,121.2905739
50,3109,臺灣中小企業銀行,中壢分行,桃園市中壢區中山路157號,24.9559914,121.2239965
50,3110,臺灣中小企業銀行,內壢分行,桃園市中壢區忠孝路153號,24.976239,121.25496499999998
50,3121,臺灣中小企業銀行,新明分行,桃園市中壢區民族路282號,24.9573349,121.20846029999998
50,3132,臺灣中小企業銀行,東桃園分行,桃園市龜山區萬壽路二段1223號,24.9930612,121.3293564
50,3154,臺灣中小企業銀行,新屋分行,桃園市新屋區中山路257號,24.9725746,121.1058321
50,3202,臺灣中小企業銀行,新竹分行,新竹市東門街100號,24.8042511,120.9714956
50,3213,臺灣中小企業銀行,竹北分行,新竹縣竹北市縣政九路128號,24.8279209,121.0105723
50,3224,臺灣中小企業銀行,竹科分行,新竹市關新路198號,24.7878025,121.0203184
50,3305,臺灣中小企業銀行,八德分行,桃園市八德區大忠里介壽路一段789號,24.96255,121.30032
50,3327,臺灣中小企業銀行,龍潭分行,桃園市龍潭區龍潭里龍元路64號,24.8648635,121.2123319
50,3408,臺灣中小企業銀行,竹東分行,新竹縣竹東鎮東華里東林路6號,24.7365739,121.08868
50,3501,臺灣中小企業銀行,竹南分行,苗栗縣竹南鎮博愛街29號,24.6865623,120.878872
50,3512,臺灣中小企業銀行,頭份分行,苗栗縣頭份市信義路90號,24.6859163,120.9080039
50,3604,臺灣中小企業銀行,苗栗分行,苗栗縣苗栗市中正路606號,24.556777,120.819803
50,4601,臺灣中小企業銀行,豐原分行,台中市豐原區源豐路1號,24.2515837,120.7154132
50,4704,臺灣中小企業銀行,太平分行,台中市太平區中興東路27號,24.1301793,120.7200065
50,4807,臺灣中小企業銀行,大甲分行,台中市大甲區鎮政路14號,24.3444998,120.6249502
50,4829,臺灣中小企業銀行,沙鹿分行,台中市沙鹿區台灣大道七段1023號,24.2405401,120.5612404
50,4830,臺灣中小企業銀行,烏日分行,台中市烏日區中華路616號,24.10725750000001,120.6339805
50,4900,臺灣中小企業銀行,台中分行,台中市中區台灣大道一段400號,24.1432056,120.6787077
50,4911,臺灣中小企業銀行,民權分行,台中市中區民權路84號,24.1385287,120.6794644
50,5000,臺灣中小企業銀行,興中分行,台中市南區台中路136號,24.1316045,120.6841881
50,5011,臺灣中小企業銀行,北屯分行,台中市北屯區進化北路53號,24.1628429,120.6904781
50,5103,臺灣中小企業銀行,南投分行,南投縣南投市崇文里復興路139號,23.9059218,120.6873479
50,5114,臺灣中小企業銀行,草屯分行,南投縣草屯鎮中正路604號,23.9791079,120.686546
50,5206,臺灣中小企業銀行,埔里分行,南投縣埔里鎮中正路434號,23.965979,120.966697
50,5217,臺灣中小企業銀行,潭子分行,台中市潭子區中山路二段135號,24.2074932,120.70488600000002
50,5309,臺灣中小企業銀行,竹山分行,南投縣竹山鎮集山路三段919號,23.7566484,120.6825415
50,5402,臺灣中小企業銀行,彰化分行,彰化縣彰化市光復路61號,24.0807103,120.5434968
50,5413,臺灣中小企業銀行,和美分行,彰化縣和美鎮和安街8號,24.1145577,120.4960655
50,5505,臺灣中小企業銀行,員林分行,彰化縣員林市民權街16號,23.959663,120.571337
50,5608,臺灣中小企業銀行,北斗分行,彰化縣北斗鎮宮前街62號,23.8715616,120.5256844
50,5619,臺灣中小企業銀行,二林分行,彰化縣二林鎮中正路2號,23.8995035,120.36955729999998
50,6605,臺灣中小企業銀行,斗六分行,雲林縣斗六市大同路109號,23.709720800000003,120.54536170000002
50,6708,臺灣中小企業銀行,北港分行,雲林縣北港鎮文化路65號,23.5695131,120.3016065
50,6719,臺灣中小企業銀行,虎尾分行,雲林縣虎尾鎮和平路45號,23.7090952,120.4373069
50,6801,臺灣中小企業銀行,嘉義分行,嘉義市光華路132號,23.4791877,120.4510822
50,6812,臺灣中小企業銀行,民雄分行,嘉義縣民雄鄉建國路三段83號,23.521191,120.43981200000002
50,6867,臺灣中小企業銀行,嘉新分行,嘉義市西區新民路766號,23.4697423,120.44007820000002
50,6904,臺灣中小企業銀行,新營分行,台南市新營區中山路216號,23.3035279,120.315065
50,6915,臺灣中小企業銀行,開元分行,台南市永康區中華里中華路12號,23.0001457,120.235167
50,7004,臺灣中小企業銀行,永康分行,台南市永康區中正南路79號,23.021614000000003,120.21604
50,7015,臺灣中小企業銀行,學甲分行,台南市學甲區中山路87號,23.234323,120.181632
50,7026,臺灣中小企業銀行,善化分行,台南市善化區中山路352號,23.1322919,120.2934268
50,7037,臺灣中小企業銀行,永大分行,台南市永康區永大路2段1532號,23.0249135,120.26104479999998
50,7107,臺灣中小企業銀行,台南分行,台南市中西區中正路185號,22.9926123,120.1980801
50,7118,臺灣中小企業銀行,仁德分行,台南市仁德區仁義村中山路339號,22.9706739,120.258757
50,7200,臺灣中小企業銀行,成功分行,台南市中西區公園路25號,22.9939967,120.2051078
50,7211,臺灣中小企業銀行,東台南分行,台南市東區中華東路二段75號,22.9865235,120.2335503
50,7303,臺灣中小企業銀行,安平分行,台南市南區中華西路一段67號,22.9740366,120.1837467
50,7602,臺灣中小企業銀行,花蓮分行,花蓮縣花蓮市中山路247號,23.9783322,121.6081929
50,7705,臺灣中小企業銀行,台東分行,台東縣台東市中華路一段335號,22.7551123,121.15375690000002
50,8207,臺灣中小企業銀行,東高雄分行,高雄市苓雅區中正一路249號,22.6294812,120.3263472
50,8300,臺灣中小企業銀行,岡山分行,高雄市岡山區岡山路412號,22.7953133,120.2958065
50,8403,臺灣中小企業銀行,北鳳山分行,高雄市鳳山區建國路三段28號,22.6367729,120.3559669
50,8414,臺灣中小企業銀行,苓雅分行,高雄市苓雅區青年一路31號,22.6235298,120.3141861
50,8506,臺灣中小企業銀行,高雄分行,高雄市前金區五福三路79號,22.6212734,120.296114
50,8517,臺灣中小企業銀行,北高雄分行,高雄市新興區復興一路90號,22.634762,120.3086687
50,8528,臺灣中小企業銀行,大昌分行,高雄市三民區大昌二路116號,22.643802,120.332241
50,8539,臺灣中小企業銀行,前鎮分行,高雄市前鎮區民權二路378之3號,22.6103272,120.3136653
50,8609,臺灣中小企業銀行,九如分行,高雄市三民區九如二路255號,22.640847,120.30652820000002
50,8702,臺灣中小企業銀行,三民分行,高雄市新興區中山一路153號,22.632497,120.301798
50,8805,臺灣中小企業銀行,鳳山分行,高雄市鳳山區中山路157號,22.62280100000001,120.357883
50,8816,臺灣中小企業銀行,大發分行,高雄市大寮區光華路5之3號,22.5824641,120.4314531
50,8908,臺灣中小企業銀行,屏東分行,屏東縣屏東市漢口街7號,22.6703394,120.4898898
50,8919,臺灣中小企業銀行,小港分行,高雄市小港區宏平路718號,22.5698784,120.3502833
50,8920,臺灣中小企業銀行,潮州分行,屏東縣潮州鎮新生路100號,22.5510802,120.5387341
52,41,渣打國際商業銀行,中壢分行,桃園市中壢區中山路194號,24.956756,121.223226
52,52,渣打國際商業銀行,竹東分行,新竹縣竹東鎮長春路一段300號,24.7366041,121.08935259999998
52,63,渣打國際商業銀行,竹南分行,苗栗縣竹南鎮中正路217號,24.6835508,120.87394609999998
52,74,渣打國際商業銀行,苗栗分行,苗栗縣苗栗市中正路562號,24.5577435,120.8204976
52,122,渣打國際商業銀行,新屋分行,桃園市新屋區中山路251號,24.972579,121.106124
52,133,渣打國際商業銀行,湖口分行,新竹縣湖口鄉中正路一段82號,24.9016429,121.046166
52,144,渣打國際商業銀行,苑裡分行,苗栗縣苑裡鎮為公路19號,24.4421336,120.6546816
52,166,渣打國際商業銀行,龍潭分行,桃園市龍潭區東龍路390號,24.8690011,121.2140072
52,177,渣打國際商業銀行,竹北分行,新竹縣竹北市自強南路8號,24.819447,121.0276128
52,199,渣打國際商業銀行,三民分行,桃園市桃園區三民路三段301號,24.993022,121.306321
52,214,渣打國際商業銀行,八德分行,桃園市八德區介壽路二段43號,24.9568319,121.2992709
52,225,渣打國際商業銀行,新明分行,桃園市中壢區民族路56號,24.9561741,121.2141854
52,247,渣打國際商業銀行,公館分行,苗栗縣公館鄉忠孝路211號,24.5047203,120.8284949
52,269,渣打國際商業銀行,後龍分行,苗栗縣後龍鎮成功路20號,24.6150161,120.79023
52,281,渣打國際商業銀行,南崁分行,桃園市蘆竹區中正路90號,25.0460333,121.2929912
52,328,渣打國際商業銀行,光復分行,新竹市光復路一段270號,24.782259,121.0201742
52,373,渣打國際商業銀行,埔心分行,桃園市楊梅區永美路383號,24.9158694,121.18090929999998
52,384,渣打國際商業銀行,新豐分行,新竹縣新豐鄉中興路200號,24.8757737,120.9950294
52,454,渣打國際商業銀行,中正分行,新竹市中正路326號,24.8134525,120.96347649999998
52,476,渣打國際商業銀行,環北分行,桃園市中壢區環北路405號,24.9660292,121.2260182
52,513,渣打國際商業銀行,新興分行,新竹市四維路130號,24.8006545,120.9612523
52,524,渣打國際商業銀行,新社分行,新竹縣竹北市中正西路141號,24.8411287,120.9997829
52,579,渣打國際商業銀行,北新竹分行,新竹市北大路6號,24.8134442,120.9739281
52,649,渣打國際商業銀行,東內壢分行,桃園市中壢區榮民路47號,24.9695497,121.260992
52,672,渣打國際商業銀行,新店分行,新北市新店區北新路一段108號,24.9696018,121.54243249999999
52,683,渣打國際商業銀行,公西分行,桃園市龜山區復興一路237號,25.0574545,121.3642142
52,708,渣打國際商業銀行,莊敬分行,桃園市桃園區大興西路一段266號,25.0127013,121.30064070000002
52,719,渣打國際商業銀行,板橋分行,新北市板橋區新府路1－1、1－3號,25.0119144,121.4643906
52,731,渣打國際商業銀行,豐原分行,台中市豐原區中正路511號,24.250402800000003,120.7105762
52,742,渣打國際商業銀行,文心分行,台中市南屯區文心路一段380號,24.1495067,120.646965
52,753,渣打國際商業銀行,內湖分行,台北市內湖區東湖路69號,25.068728,121.6149259
52,764,渣打國際商業銀行,九如分行,高雄市三民區九如一路383號,22.6383183,120.3318883
52,775,渣打國際商業銀行,台南分行,台南市南區金華路二段429號,22.9875041,120.191819
52,797,渣打國際商業銀行,南屯分行,台中市南屯區黎明路二段302號,24.149159,120.6357856
52,812,渣打國際商業銀行,東寧分行,台南市東區東興路88號,22.9917924,120.2293142
52,878,渣打國際商業銀行,北屯分行,台中市北區文心路四段236號,24.1727859,120.6791055
52,889,渣打國際商業銀行,西屯分行,台中市西屯區河南路2段327號,24.1728082,120.6462557
52,926,渣打國際商業銀行,彰化分行,彰化縣彰化市曉陽路162號,24.0730069,120.538062
52,959,渣打國際商業銀行,敦北分行,台北市松山區敦化北路170號,25.056444199999998,121.5485702
52,960,渣打國際商業銀行,北高雄分行,高雄市鼓山區文信路189號,22.6644168,120.30272820000002
52,971,渣打國際商業銀行,台中分行,台中市西屯區台灣大道二段633號,24.1581648,120.6569604
52,982,渣打國際商業銀行,高雄分行,高雄市苓雅區中正二路175號,22.630159,120.3137238
52,1015,渣打國際商業銀行,復興分行,台北市中山區復興北路420號,25.0627827,121.5438693
52,1060,渣打國際商業銀行,三多分行,高雄市前鎮區中山二路262號,22.6133215,120.3051035
52,1093,渣打國際商業銀行,南京分行,台北市松山區南京東路四段161號,25.051812,121.5558979
52,1118,渣打國際商業銀行,信義分行,台北市信義區松仁路97號,25.0362006,121.568653
52,1129,渣打國際商業銀行,營業部,台北市中山區遼寧街177號,25.0531213,121.54218090000002
52,1141,渣打國際商業銀行,敦化分行,台北市大安區敦化南路2段39號,25.031707,121.5492108
52,1152,渣打國際商業銀行,天母分行,台北市士林區忠誠路二段46－1號,25.1102758,121.5303345
52,1163,渣打國際商業銀行,仁愛分行,台北市大安區仁愛路四段1號,25.0382984,121.54402179999998
52,1185,渣打國際商業銀行,中山分行,台北市中山區中山北路二段136號,25.0621184,121.52254270000002
52,1196,渣打國際商業銀行,古亭分行,台北市大安區羅斯福路二段111號,25.0244804,121.5246447
52,1200,渣打國際商業銀行,大直分行,台北市中山區明水路676號,25.0838542,121.5510101
52,1211,渣打國際商業銀行,金山分行,台北市中正區信義路二段147號,25.034114,121.528512
53,19,台中商業銀行,中正分行,台中市中區台灣大道1段333號,24.1367808,120.6850085
53,20,台中商業銀行,營業部,台中市西區民權路87號,24.137497,120.679992
53,42,台中商業銀行,南台中分行,台中市南區復興路三段355號,24.1327859,120.678322
53,53,台中商業銀行,霧峰分行,台中市霧峰區中正路829號,24.0628929,120.6983672
53,64,台中商業銀行,大甲分行,台中市大甲區蔣公路42號,24.34493710000001,120.6254655
53,75,台中商業銀行,沙鹿分行,台中市沙鹿區大同街15之5號,24.2338352,120.5572369
53,86,台中商業銀行,豐原分行,台中市豐原區中正路302之1號,24.2511757,120.7142442
53,97,台中商業銀行,東勢分行,台中市東勢區中山路61號,24.256825,120.829472
53,101,台中商業銀行,彰化分行,彰化縣彰化市光復路126號,24.0806737,120.54107720000002
53,112,台中商業銀行,溪湖分行,彰化縣溪湖鎮彰水路三段290號,23.959937,120.4802725
53,123,台中商業銀行,員林分行,彰化縣員林市中山南路27號,23.955516,120.57116299999998
53,134,台中商業銀行,田中分行,彰化縣田中鎮中州路一段197號,23.8579053,120.586933
53,145,台中商業銀行,北斗分行,彰化縣北斗鎮斗苑路一段180號,23.872396,120.523687
53,156,台中商業銀行,二林分行,彰化縣二林鎮仁愛路496、498號,23.9039521,120.3673379
53,167,台中商業銀行,南投分行,南投縣南投市民生街52號,23.9102513,120.6855919
53,189,台中商業銀行,草屯分行,南投縣草屯鎮碧山路141號,23.977891,120.683452
53,190,台中商業銀行,竹山分行,南投縣竹山鎮竹山路148號,23.7541181,120.682191
53,204,台中商業銀行,埔里分行,南投縣埔里鎮西康路62號,23.965982,120.964566
53,215,台中商業銀行,鹿港分行,彰化縣鹿港鎮中山路266號,24.0562519,120.4338519
53,226,台中商業銀行,西台中分行,台中市西區公益路369號,24.150517,120.654041
53,237,台中商業銀行,清水分行,台中市清水區中山路104號,24.267181,120.574977
53,248,台中商業銀行,東豐原分行,台中市豐原區三民路203號,24.253058,120.717081
53,259,台中商業銀行,烏日分行,台中市烏日區三民街107號,24.1060722,120.621897
53,271,台中商業銀行,北台中分行,台中市北區中清路1段822號,24.1515603,120.6771338
53,318,台中商業銀行,和美分行,彰化縣和美鎮鹿和路六段393號,24.1095793,120.4955941
53,330,台中商業銀行,西屯分行,台中市西屯區河南路二段436號,24.172204,120.6450024
53,341,台中商業銀行,太平分行,台中市太平區中興路115號,24.1265679,120.715187
53,363,台中商業銀行,大雅分行,台中市大雅區中清路3段999號,24.2198479,120.6477125
53,374,台中商業銀行,后里分行,台中市后里區民生路95號,24.307713600000003,120.7167248
53,385,台中商業銀行,潭子分行,台中市潭子區潭興路三段76號,24.2117728,120.70260790000002
53,396,台中商業銀行,社頭分行,彰化縣社頭鄉員集路二段311號,23.9003111,120.5870362
53,400,台中商業銀行,永靖分行,彰化縣永靖鄉永南村西門路71號,23.9225138,120.5445054
53,411,台中商業銀行,花壇分行,彰化縣花壇鄉花壇村中山路一段446號,24.025551,120.539769
53,422,台中商業銀行,秀水分行,彰化縣秀水鄉彰水路二段597號,24.0309479,120.4967469
53,444,台中商業銀行,南屯分行,台中市南屯區五權西路二段663號,24.1415196,120.6390551
53,455,台中商業銀行,大肚分行,台中市大肚區沙田路二段778號,24.154186,120.54448700000002
53,466,台中商業銀行,神岡分行,台中市神岡區社南里昌平路5段325號,24.2445716,120.6833617
53,477,台中商業銀行,內新分行,台中市大里區中興路二段339號,24.11073,120.689714
53,488,台中商業銀行,伸港分行,彰化縣伸港鄉新港村中山東路111號,24.147669,120.48815
53,499,台中商業銀行,北太平分行,台中市東區精武東路66號,24.148369,120.706717
53,503,台中商業銀行,台中港分行,台中市梧棲區八德路36號,24.2617654,120.5322323
53,514,台中商業銀行,北員林分行,彰化縣員林市大同路二段116號,23.9690778,120.5767143
53,525,台中商業銀行,南陽分行,台中市豐原區圓環東路338號,24.2444182,120.7233862
53,536,台中商業銀行,左營分行,高雄市左營區曾子路386號,22.6818305,120.30485120000002
53,570,台中商業銀行,埤頭分行,彰化縣埤頭鄉斗苑西路163號,23.89110710000001,120.461177
53,581,台中商業銀行,四民分行,台中市北屯區崇德路3段199號,24.1877824,120.686054
53,592,台中商業銀行,軍功分行,台中市北屯區東山路一段222號,24.1751326,120.7166967
53,639,台中商業銀行,北屯分行,台中市北屯區進化北路80號,24.163281,120.688736
53,662,台中商業銀行,埔心分行,彰化縣埔心鄉東門村中正路一段217號,23.9511599,120.546192
53,684,台中商業銀行,台北分行,台北市中正區忠孝東路一段85號,25.044247,121.526592
53,710,台中商業銀行,松山分行,台北市信義區基隆路一段176號,25.0427433,121.56507859999998
53,721,台中商業銀行,三重分行,新北市三重區中正北路2號,25.0630796,121.4891067
53,732,台中商業銀行,高雄分行,高雄市苓雅區民權一路11號,22.6181254,120.3137866
53,754,台中商業銀行,龍井分行,台中市龍井區遊園南路77號,24.18494530000001,120.5853279
53,776,台中商業銀行,林口分行,新北市林口區竹林路8號,25.077165,121.3867958
53,787,台中商業銀行,虎尾分行,雲林縣虎尾鎮林森路2段57之2號,23.706762,120.430474
53,798,台中商業銀行,苑裡分行,苗栗縣苑裡鎮信義路79號,24.44293960000001,120.6549626
53,813,台中商業銀行,斗南分行,雲林縣斗南鎮中山路151之9號,23.6776273,120.4778981
53,824,台中商業銀行,竹南分行,苗栗縣竹南鎮和平街66號,24.6850681,120.8776824
53,846,台中商業銀行,內湖分行,台北市內湖區瑞光路306號,25.0765812,121.5741151
53,857,台中商業銀行,鳳山分行,高雄市鳳山區武慶二路172號,22.6139004,120.3326813
53,868,台中商業銀行,板橋分行,新北市板橋區民生路一段28之2號,25.01298,121.4760484
53,880,台中商業銀行,新莊分行,新北市新莊區中正路651號,25.0308732,121.4300205
53,891,台中商業銀行,民雄分行,嘉義縣民雄鄉雙福村建國路2段78號,23.53359810000001,120.4373179
53,905,台中商業銀行,桃園分行,桃園市桃園區中山路324號,24.992603,121.305624
53,916,台中商業銀行,永康分行,台南市永康區中華路760號,23.0171108,120.2284586
53,927,台中商業銀行,竹北分行,新竹縣竹北市文興路一段310號,24.8092784,121.0304653
53,938,台中商業銀行,南崁分行,桃園市蘆竹區南崁路二段66號,25.0583656,121.279117
53,949,台中商業銀行,新竹分行,新竹市四維路128號,24.8008641,120.9611239
53,950,台中商業銀行,內壢分行,桃園市中壢區忠孝路24號,24.9732201,121.2566677
53,961,台中商業銀行,新豐分行,新竹縣新豐鄉建興路一段155之12號,24.8741819,120.9944359
53,972,台中商業銀行,大園分行,桃園市大園區大觀路47號,25.064805,121.194981
53,983,台中商業銀行,中壢分行,桃園市中壢區環北路389號,24.9659812,121.2256774
53,1005,台中商業銀行,楊梅分行,桃園市楊梅區新農街337之1號,24.911352,121.156268
53,1016,台中商業銀行,土城分行,新北市土城區明德路二段56號,24.9829904,121.448647
53,1038,台中商業銀行,復興分行,台北市松山區復興北路59號,25.050584,121.54422859999998
53,1050,台中商業銀行,中山分行,台北市中山區長春路28號,25.0548603,121.5247406
53,1061,台中商業銀行,大同分行,台北市大同區重慶北路三段196號,25.069478,121.51349
53,1072,台中商業銀行,台南分行,台南市東區崇學路138號,22.9809333,120.2245229
53,1083,台中商業銀行,新港分行,嘉義縣新港鄉中正路1號,23.5545714,120.3459237
53,1094,台中商業銀行,新店分行,新北市新店區建國路219之1號,24.9810065,121.5376594
53,1108,台中商業銀行,燕巢分行,高雄市燕巢區南燕里中民路759號,22.7926056,120.3564283
53,1119,台中商業銀行,麥寮分行,雲林縣麥寮鄉麥豐村表福路177號,23.7485577,120.2514497
54,10,京城商業銀行,營業部,台南市中西區西門路一段506號,22.9845421,120.197943
54,32,京城商業銀行,台南分行,台南市中西區忠義路二段69號,22.9923173,120.2027135
54,43,京城商業銀行,嘉義分行,嘉義市林森西路175號,23.483538,120.4472662
54,54,京城商業銀行,新營分行,台南市新營區中山路148號,23.3050111,120.3167088
54,65,京城商業銀行,鹽水分行,台南市鹽水區中正路15號,23.3202859,120.2678928
54,76,京城商業銀行,虎尾分行,雲林縣虎尾鎮公安路133號,23.7093465,120.4327962
54,87,京城商業銀行,斗六分行,雲林縣斗六市民生路128號,23.7105681,120.540407
54,98,京城商業銀行,民雄分行,嘉義縣民雄鄉民生路6號,23.556481,120.431009
54,102,京城商業銀行,北港分行,雲林縣北港鎮民主路61號,23.5681796,120.3028392
54,113,京城商業銀行,麻豆分行,台南市麻豆區中山路83號,23.1835387,120.24616709999998
54,124,京城商業銀行,朴子分行,嘉義縣朴子市山通路43號,23.4654155,120.24458529999998
54,135,京城商業銀行,佳里分行,台南市佳里區文化路203號,23.1629839,120.1773638
54,146,京城商業銀行,梅山分行,嘉義縣梅山鄉中山路126號,23.5830839,120.5585475
54,157,京城商業銀行,斗南分行,雲林縣斗南鎮中正路131號,23.6762371,120.478248
54,180,京城商業銀行,東台南分行,台南市東區林森路二段98號,22.987854100000003,120.2235301
54,227,京城商業銀行,西螺分行,雲林縣西螺鎮福興路166號,23.7996324,120.4607838
54,249,京城商業銀行,善化分行,台南市善化區中山路452號,23.13247680000001,120.2903557
54,250,京城商業銀行,學甲分行,台南市學甲區濟生路111號,23.232624800000004,120.1813331
54,272,京城商業銀行,開元分行,台南市北區開元路280號,23.0083724,120.2222767
54,283,京城商業銀行,永康分行,台南市永康區永大路二段27號,23.0022703,120.25986
54,294,京城商業銀行,新市分行,台南市新市區中興街139號,23.077746100000002,120.29224939999999
54,308,京城商業銀行,仁德分行,台南市仁德區中山路365號,22.9707238,120.2581237
54,319,京城商業銀行,六甲分行,台南市六甲區中正路491號,23.2300525,120.3512248
54,320,京城商業銀行,安南分行,台南市安南區海佃路一段366號,23.0276981,120.191022
54,331,京城商業銀行,中埔分行,嘉義縣中埔鄉和睦村中山路五段867號,23.451663,120.46085
54,342,京城商業銀行,崙背分行,雲林縣崙背鄉中山路375號,23.7608236,120.35134779999998
54,353,京城商業銀行,西港分行,台南市西港區中山路344號,23.1217986,120.2034057
54,364,京城商業銀行,新化分行,台南市新化區中山路586號,23.0363605,120.30097
54,375,京城商業銀行,竹崎分行,嘉義縣竹崎鄉竹崎村中山路221之1號,23.51912,120.549522
54,397,京城商業銀行,安和分行,台南市安南區安和路二段241號,23.0416881,120.2157411
54,401,京城商業銀行,新興分行,台南市南區新興路357、359號,22.975493300000004,120.191548
54,412,京城商業銀行,中華分行,台南市東區仁和路106號,22.9721787,120.23243909999998
54,434,京城商業銀行,白河分行,台南市白河區國光路7號,23.3521562,120.4159225
54,445,京城商業銀行,興業分行,嘉義市新民路784號,23.470034100000003,120.4400881
54,467,京城商業銀行,水上分行,嘉義縣水上鄉中興路317號,23.4306112,120.4008965
54,489,京城商業銀行,府城分行,台南市北區西門路四段15號,23.006824,120.205913
54,504,京城商業銀行,歸仁分行,台南市歸仁區中山路二段29號,22.9667157,120.2931462
54,515,京城商業銀行,鹽行分行,台南市永康區中正北路54號,23.0412854,120.2389896
54,537,京城商業銀行,台北分行,台北市大安區仁愛路四段75號,25.038242,121.5472609
54,548,京城商業銀行,大林分行,嘉義縣大林鎮祥和路291號,23.6049339,120.45257209999998
54,607,京城商業銀行,關廟分行,台南市關廟區文衡路17號,22.9608476,120.3259923
54,641,京城商業銀行,太保分行,嘉義縣太保市北港路二段166之17號,23.49733,120.378575
54,652,京城商業銀行,蘆洲分行,新北市蘆洲區集賢路232號,25.0862638,121.482104
54,663,京城商業銀行,玉井分行,台南市玉井區中山路130號,23.120254,120.4633858
54,696,京城商業銀行,高雄分行,高雄市三民區裕誠路110號,22.6640035,120.3127794
54,700,京城商業銀行,台中分行,台中市北區忠明路200號,24.1613688,120.6633901
54,711,京城商業銀行,內湖分行,台北市內湖區瑞光路394號,25.077961,121.5710993
54,744,京城商業銀行,桃園分行,桃園市桃園區中華路106號,24.990418,121.308877
54,755,京城商業銀行,雙和分行,新北市中和區中正路878號,25.0067025,121.4839448
54,766,京城商業銀行,岡山分行,高雄市岡山區中山北路176號,22.7978711,120.297675
54,777,京城商業銀行,中正分行,高雄市新興區七賢一路176號,22.6340441,120.3122167
54,788,京城商業銀行,忠孝分行,台北市信義區忠孝東路5段743巷29號,25.0441251,121.5809585
54,799,京城商業銀行,北高雄分行,高雄市左營區博愛二路150號,22.6590582,120.3033031
54,814,京城商業銀行,板橋分行,新北市板橋區中山路1段3號,25.0079496,121.4597866
54,825,京城商業銀行,文心分行,台中市南屯區文心路一段320號,24.147985,120.64704
54,836,京城商業銀行,松山分行,台北市松山區敦化北路167號,25.0547648,121.549394
54,847,京城商業銀行,新莊分行,新北市新莊區頭前路146號,25.0527072,121.46223940000002
54,858,京城商業銀行,新竹分行,新竹市北區中正路180號,24.8098964,120.9662352
54,869,京城商業銀行,中壢分行,桃園市中壢區普義路175號,24.9608463,121.231422
54,870,京城商業銀行,新店分行,新北市新店區中正路190號,24.9723524,121.5407883
54,881,京城商業銀行,南崁分行,桃園市蘆竹區新南路一段117號,25.0438007,121.2951803
54,892,京城商業銀行,大里分行,台中市大里區大明路408號,24.1151354,120.6774418
54,906,京城商業銀行,楠梓分行,高雄市楠梓區益群路67號,22.7247847,120.2968219
54,917,京城商業銀行,彰化分行,彰化縣彰化市華山路134、136號,24.0750769,120.539633
54,928,京城商業銀行,東新竹分行,新竹市東區關新路227、229及231號,24.78804460000001,121.020395
54,939,京城商業銀行,裕農分行,台南市東區裕農路619之2號,22.9887508,120.2355467
