郵遞區號,電腦局號,局名,電腦局名,局址,郵務電話,儲匯電話,lat,lng
813414,004174-8,左營榮總郵局,高雄74支,高雄市左營區大中一路386號,(07)345-5239,(07)345-5239,22.679776699999998,120.32239109999999
812035,004175-1,高雄高松郵局,高雄75支,高雄市小港區高鳳路33-3號,(07)803-5049,(07)803-5049,22.5744465,120.37137279999999
801762,004176-5,高雄地方法院郵局,高雄76支,高雄市前金區市中一路171號,(07)216-8291,(07)216-8291,22.62694500000001,120.29058700000002
805006,004177-9,高雄中洲郵局,高雄77支,高雄市旗津區旗津二路243號,(07)571-8784,(07)571-8784,22.5762952,120.2957071
812020,004178-2,高雄宏平郵局,高雄78支,高雄市小港區宏平路322號,(07)803-1143,(07)803-1143,22.569996,120.36041100000001
807076,004179-6,高雄鼎金郵局,高雄79支,高雄市三民區鼎強街264號,(07)347-4504,(07)347-4504,22.668172,120.3218973
807005,004181-1,高雄中都郵局,高雄81支,高雄市三民區力行路89號,(07)321-1086,(07)321-1086,22.638475699999997,120.288448
804605,004182-5,高雄凹仔底郵局,高雄82支,高雄市鼓山區明華路317號,(07)552-7141,(07)552-7141,22.6632282,120.30113259999999
811022,004183-9,楠梓建楠郵局,高雄83支,高雄市楠梓區建楠路3號,(07)352-3590,(07)352-3590,22.727281,120.32987800000001
806602,004184-2,高雄崗山仔郵局,高雄84支,高雄市前鎮區瑞北路39號,(07)722-4150,(07)722-4150,22.6091046,120.3349807
812050,004185-6,高雄中林子郵局,高雄85支,高雄市小港區中智街1號,(07)871-6064,(07)871-6064,22.5290082,120.36594280000001
840203,004186-0,義守大學郵局,高雄86支,高雄市大樹區學城路1段1號,(07)657-7328,(07)657-7328,22.7271723,120.4058219
812675,004187-3,高雄桂林郵局,高雄87支,高雄市小港區桂華街130號,(07)791-5275,(07)791-5275,22.5832788,120.35808030000001
813371,004188-7,左營菜公郵局,高雄88支,高雄市左營區博愛三路520號,(07)345-5598,(07)345-5598,22.679343,120.30876599999999
813031,004189-1,左營福山郵局,高雄89支,高雄市左營區自由四路332號,(07)359-8435,(07)359-8435,22.685023100000002,120.316869
814240,004190-2,仁武仁雄郵局,高雄90支,高雄市仁武區仁忠路79號,(07)374-0875,(07)374-0875,22.677333800000003,120.3559159
811512,004191-6,高雄高等行政法院郵局,高雄91支,高雄市楠梓區興楠路180號,(07)355-0418,(07)355-0418,22.731406,120.335807
813011,004192-0,高雄郵件中心郵局,高雄92支,高雄市左營區民族一路853號,(07)310-9655,(07)310-9655,22.6772406,120.3180753
811014,004193-3,楠梓翠屏郵局,高雄93支,高雄市楠梓區德祥路129號,(07)360-3893,(07)360-3893,22.7269353,120.3100854
806604,004194-7,高雄君毅郵局,高雄94支,高雄市前鎮區中華五路963號,(07)537-3542,(07)537-3542,22.601496,120.3063301
814036,004195-1,仁武八德郵局,高雄95支,高雄市仁武區八德南路396號,(07)373-3510,(07)373-3510,22.6809682,120.33993500000001
825006,004263-5,橋頭新市鎮郵局,高雄163支,高雄市橋頭區經武路911號,(07)612-1015,(07)612-1015,22.7384544,120.30490890000002
811646,004264-9,楠梓加工區郵局,高雄164支,高雄市楠梓區加昌路600-11號,(07)361-9568,(07)361-9568,22.7198704,120.3051435
600013,005100-8005500-0,嘉義文化路郵局,嘉義901支,嘉義市東區文化路134號,(05)225-9408,(05)222-7881,23.4779289,120.45008270000001
600011,005101-1,嘉義中山路郵局,嘉義1支,嘉義市東區中山路107號,(05)278-5145,(05)278-5145,23.4819198,120.45776399999998
608009,005102-5,水上南靖郵局,嘉義2支,嘉義縣水上鄉三鎮村三鎮路1號,(05)268-2035,(05)268-2035,23.413185199999997,120.38548190000002
608007,005103-9,水上中庄郵局,嘉義3支,嘉義縣水上鄉中庄村中庄61-61號,(05)289-0344,(05)289-0344,23.4210533,120.43690179999999
600005,005104-2,嘉義站前郵局,嘉義4支,嘉義市西區中正路647號,(05)224-2021,(05)224-2021,23.4784977,120.4433206
600006,005105-6,嘉義民權路郵局,嘉義5支,嘉義市西區民權路467號,(05)227-3547,(05)227-3547,23.4817142,120.44559890000001
612013,005106-0,太保郵局,嘉義6支,嘉義縣太保市春珠里春珠169-1號,(05)371-1040,(05)371-1040,23.453110199999998,120.33583909999999
600015,005107-3,嘉義忠孝郵局,嘉義7支,嘉義市東區民權路208-1號,(05)278-3079,(05)278-3079,23.4831944,120.45454769999999
600074,005108-7,嘉義北社郵局,嘉義8支,嘉義市西區北興街245號,(05)232-0200,(05)232-0200,23.4855391,120.4385116
608017,005109-1,水上郵局,嘉義9支,嘉義縣水上鄉中興路356號,(05)268-2140,(05)268-2140,23.430823999999998,120.40121529999999
600072,005110-2005501-3,嘉義玉山郵局,嘉義10支,嘉義市西區中興路672號,(05)286-0153,(05)286-0153,23.472416100000004,120.42875009999999
608010,005111-6,水上回歸郵局,嘉義11支,嘉義縣水上鄉三和村新厝仔2之4號,(05)235-6840,(05)235-6840,23.454235999999998,120.408975
600078,005112-0,嘉義福全郵局,嘉義12支,嘉義市西區北港路55號,(05)233-4064,(05)233-4064,23.476971399999996,120.43512179999999
600013,005113-3,嘉義東門郵局,嘉義13支,嘉義市東區中正路141號,(05)227-3549,(05)227-3549,23.4795417,120.4559444
602001,005114-7,番路郵局,嘉義14支,嘉義縣番路鄉下坑村菜公店55號,(05)259-1105,(05)259-1105,23.463910000000002,120.55457
600060,005115-1,嘉義後湖郵局,嘉義15支,嘉義市東區保建街30-5號,(05)277-1054,(05)277-1054,23.500752399999996,120.45452639999999
600026,005116-4,嘉義興業路郵局,嘉義16支,嘉義市東區興業東路12號,(05)224-1450,(05)224-1450,23.4690132,120.4537564
600022,005117-8,嘉義成功街郵局,嘉義17支,嘉義市西區成功街112號,(05)228-7742,(05)228-7742,23.4722115,120.44320729999998
600040,005118-1,嘉義彌陀郵局,嘉義18支,嘉義市東區彌陀路268號,(05)278-2918,(05)278-2918,23.474126100000003,120.46279650000001
600020,005119-5,嘉義湖內郵局,嘉義19支,嘉義市西區民生南路540號,(05)235-1175,(05)235-1175,23.459001100000002,120.44339440000002
600054,005120-7,嘉義埤子頭郵局,嘉義20支,嘉義市西區文化路456號,(05)232-3660,(05)232-3660,23.488773199999997,120.4467091
606013,005121-1,中埔郵局,嘉義21支,嘉義縣中埔鄉中埔村167號,(05)253-1030,(05)253-1030,23.424805499999998,120.52291840000001
600355,005122-4,嘉義大學郵局,嘉義22支,嘉義市東區學府路300號,(05)277-1612,(05)277-1612,23.4682002,120.4837288
606009,005123-8,中埔後庄郵局,嘉義23支,嘉義縣中埔鄉和興村中華路889號,(05)239-4623,(05)239-4623,23.450549399999996,120.4596754
612004,005124-1,太保南新郵局,嘉義24支,嘉義縣太保市北新里中山路1段470號,(05)237-2244,(05)237-2244,23.4982158,120.378868
607041,005125-5,大埔郵局,嘉義25支,嘉義縣大埔鄉大埔村262號,(05)252-1224,(05)252-1224,23.294754,120.59356299999999
604008,005126-9,竹崎郵局,嘉義26支,嘉義縣竹崎鄉中山路68號,(05)261-1042,(05)261-1042,23.523413,120.55102520000001
604004,005127-2,竹崎內埔郵局,嘉義27支,嘉義縣竹崎鄉內埔村元興路127號,(05)254-1305,(05)254-1305,23.4880593,120.5585294
605001,005128-6,阿里山郵局,嘉義28支,嘉義縣阿里山鄉中正村2鄰東阿里山53號,(05)267-9970,(05)267-9970,23.511369100000003,120.8045659
600061,005129-0,嘉義林森郵局,嘉義29支,嘉義市東區林森東路488號,(05)276-6074,(05)276-6074,23.491945,120.470592
600033,005130-1,嘉義興嘉郵局,嘉義30支,嘉義市西區南京路409號,(05)235-5047,(05)235-5047,23.4647486,120.4359513
612012,005131-5,太保嘉太郵局,嘉義31支,嘉義縣太保市嘉太工業區中興路1號,(05)238-1562,(05)238-1562,23.508577,120.36277199999999
621002,005132-9,民雄郵局,嘉義32支,嘉義縣民雄鄉東榮村民族路17號,(05)226-2609,(05)226-2609,23.554980399999998,120.43100030000001
621018,005133-2,民雄頭橋郵局,嘉義33支,嘉義縣民雄鄉頭橋工業區工業一路2號,(05)221-1075,(05)221-1075,23.519958499999998,120.4361827
621301,005134-6,中正大學郵局,嘉義34支,嘉義縣民雄鄉三興村大學路1段168號,(05)272-0547,(05)272-0547,23.559365600000003,120.4692158
621016,005135-0,民雄雙福郵局,嘉義35支,嘉義縣民雄鄉中山路7號,(05)221-9187,(05)221-9187,23.523487,120.44743899999999
603004,005136-3,梅山郵局,嘉義36支,嘉義縣梅山鄉中山路109號,(05)262-1213,(05)262-1213,23.580710999999997,120.55897240000002
616009,005137-7,新港郵局,嘉義37支,嘉義縣新港鄉宮前村中正路8號,(05)374-2130,(05)374-2130,23.555092300000002,120.346246
615007,005139-4,六腳蒜頭郵局,嘉義39支,嘉義縣六腳鄉蒜頭村126之1號,(05)380-2029,(05)380-2029,23.492655,120.292158
613016,005140-6,朴子長庚醫院郵局,嘉義40支,嘉義縣朴子市嘉朴路西段8號,(05)362-3947,(05)362-3947,23.4625513,120.28609399999999
624001,005141-0,義竹郵局,嘉義41支,嘉義縣義竹鄉仁里村422-2號,(05)341-2049,(05)341-2049,23.3373361,120.2433567
625001,005142-3,布袋郵局,嘉義42支,嘉義縣布袋鎮九龍里入船路2號,(05)347-2050,(05)347-2050,23.3779435,120.1579575
625003,005143-7,布袋過溝郵局,嘉義43支,嘉義縣布袋鎮中安里頂厝11號,(05)345-1401,(05)345-1401,23.420189399999998,120.1822892
625005,005144-1,布袋大寮郵局,嘉義44支,嘉義縣布袋鎮東港里埔仔厝86號,(05)347-1860,(05)347-1860,23.3738799,120.18479199999999
625008,005145-4,布袋新塭郵局,嘉義45支,嘉義縣布袋鎮復興里新塭24-17號,(05)343-2646,(05)343-2646,23.324429000000002,120.162093
611001,005146-8,鹿草郵局,嘉義46支,嘉義縣鹿草鄉西井村長壽路222號,(05)375-2007,(05)375-2007,23.4113835,120.3082682
613003,005147-1,朴子郵局,嘉義47支,嘉義縣朴子市光復路46號,(05)379-2130,(05)379-2130,23.4661543,120.24631550000001
613004,005148-5,朴子海通路郵局,嘉義48支,嘉義縣朴子市永和里4-2號,(05)379-6291,(05)379-6291,23.4637049,120.23881370000001
614007,005149-9,東石郵局,嘉義49支,嘉義縣東石鄉東石村34號,(05)373-2224,(05)373-2224,23.455827,120.150507
613016,005150-1,朴子祥和郵局,嘉義50支,嘉義縣朴子市祥和二路西段6號,(05)362-0051,(05)362-0051,23.4580572,120.2897861
622002,005151-4,大林郵局,嘉義51支,嘉義縣大林鎮平和街28-1號,(05)265-2107,(05)265-2107,23.602665,120.456802
604007,005152-8,竹崎灣橋郵局,嘉義52支,嘉義縣竹崎鄉灣橋村五間厝3-1號,(05)279-0279,(05)279-0790,23.4927576,120.5020858
600057,005153-1,嘉義保安郵局,嘉義53支,嘉義市西區保安一路241號,(05)231-3810,(05)231-3810,23.492922399999998,120.4349673
623014,005154-5,溪口郵局,嘉義54支,嘉義縣溪口鄉中正路131號,(05)269-1132,(05)269-1132,23.6038173,120.39563259999998
622002,005155-9,大林中山路郵局,嘉義55支,嘉義縣大林鎮中山路232號,(05)265-2714,(05)265-2714,23.6060429,120.45616840000001
622011,005156-2,大林大埔美郵局,嘉義56支,嘉義縣大林鎮大埔美園區三路99號,(05)295-2852,(05)295-2852,23.5980943,120.51396170000001
300027,006100-4006500-6,新竹武昌街郵局,新竹901支,新竹市東區武昌街81號,(03)521-5984,(03)525-0760,24.8025389,120.967308
300027,006101-8,新竹東門郵局,新竹1支,新竹市東區東門街51號,(03)522-9044,(03)522-9044,24.803895100000002,120.97304
300044,006102-1,清華大學郵局,新竹2支,新竹市東區光復路2段101號,(03)571-7086,(03)571-7086,24.792968,120.99313490000002
300195,006103-5,新竹龍山西路郵局,新竹3支,新竹市東區龍山西路99號,(03)533-0441,(03)533-0441,24.790616600000003,121.00965670000001
300011,006104-9,新竹光華街郵局,新竹4支,新竹市北區光華北街87號,(03)533-0945,(03)533-0945,24.816759100000002,120.97122179999998
300112,006105-2,新竹內湖路郵局,新竹5支,新竹市香山區內湖路68號,(03)537-4709,(03)537-4709,24.743843,120.90568
300024,006106-6,新竹英明街郵局,新竹6支,新竹市北區英明街10號,(03)523-8365,(03)523-8365,24.8067849,120.96744609999999
300049,006107-0,新竹關東橋郵局,新竹7支,新竹市東區光復路1段313號,(03)577-2024,(03)577-2024,24.801763,120.98341200000002
300077,006108-3,新竹樹林頭郵局,新竹8支,新竹市北區東大路2段449號,(03)531-0204,(03)531-0204,24.8204181,120.960605
300193,006109-7,新竹學府路郵局,新竹9支,新竹市東區學府路128號,(03)571-8304,(03)571-8304,24.796876100000002,120.986653
300076,006110-9,新竹西門郵局,新竹10支,新竹市北區北大路471號,(03)522-6574,(03)522-6574,24.801747100000004,120.960466
300060,006111-2,新竹牛埔郵局,新竹11支,新竹市香山區牛埔南路42號,(03)538-0214,(03)538-0214,24.794575899999998,120.94191459999999
308001,006113-0,寶山郵局,新竹13支,新竹縣寶山鄉雙園路2段349號,(03)520-2268,(03)520-2268,24.764901100000003,120.9901542
300015,006114-3,新竹文雅郵局,新竹14支,新竹市北區竹光路218號,(03)542-5157,(03)542-5157,24.8115171,120.9566919
300081,006115-7,新竹西大路郵局,新竹15支,新竹市東區南大路428號,(03)524-3634,(03)524-3634,24.7971197,120.9686729
300191,006116-1,新竹民主路郵局,新竹16支,新竹市東區民主路18號,(03)532-5070,(03)532-5070,24.808927399999998,120.9812051
300041,006117-4,新竹東園郵局,新竹17支,新竹市東區忠孝路434巷3號,(03)526-3320,(03)526-3320,24.802878,120.983034
300064,006118-8,新竹南寮郵局,新竹18支,新竹市北區西濱路1段480號,(03)536-2225,(03)536-2225,24.835857999999998,120.929449
300091,006119-1,新竹科學園郵局,新竹19支,新竹市東區科學園區工業東二路2-1號,(03)578-3898,(03)577-2944,24.780192,121.004751
300109,006120-3,新竹三姓橋郵局,新竹20支,新竹市香山區中華路5段53號,(03)538-3031,(03)538-3031,24.7876921,120.92771
300035,006121-7,新竹南大路郵局,新竹21支,新竹市東區南大路621號,(03)525-7104,(03)525-7104,24.788028,120.967424
300007,006122-1,新竹民生路郵局,新竹22支,新竹市東區民生路243號,(03)532-0020,(03)532-0020,24.8122579,120.9752105
300016,006123-4,新竹經國路郵局,新竹23支,新竹市北區經國路2段56號,(03)533-5063,(03)533-5063,24.8128836,120.9656679
300043,006124-8,新竹建中郵局,新竹24支,新竹市東區建中一路8號,(03)572-0704,(03)572-0704,24.800727399999996,120.9941846
300093,006125-1,新竹陽明交大郵局,新竹25支,新竹市東區大學路1001號,(03)572-1274,(03)572-1274,24.788349899999996,120.9986102
300015,006126-5,新竹南勢郵局,新竹26支,新竹市北區竹光路500號,(03)525-9463,(03)525-9463,24.8054238,120.9510538
305045,006127-9,新埔郵局,新竹27支,新竹縣新埔鎮中正路210號,(03)588-2134,(03)588-2134,24.827162,121.082494
305045,006128-2,新埔中正郵局,新竹28支,新竹縣新埔鎮中正路411號,(03)588-2644,(03)588-2644,24.827883,121.075717
302052,006129-6,竹北嘉豐郵局,新竹29支,新竹縣竹北市福興東路二段138號,(03)550-9603,(03)550-9603,24.8145048,121.028373
306001,006130-8,關西郵局,新竹30支,新竹縣關西鎮正義路86號,(03)587-2147,(03)587-2147,24.793181399999998,121.17610309999999
300096,006132-5,寶山大崎郵局,新竹32支,新竹縣寶山鄉大崎村園區三路103號,(03)563-8152,(03)563-8152,24.772382,121.001171
302011,006133-9,竹北郵局,新竹33支,新竹縣竹北市中正西路60號,(03)555-2207,(03)555-2207,24.8397973,121.0031953
302001,006134-2,竹北中山郵局,新竹34支,新竹縣竹北市中正東路42號,(03)552-9137,(03)552-9137,24.8354409,121.0188216
302045,006135-6,竹北博愛郵局,新竹35支,新竹縣竹北市博愛街390號,(03)551-5848,(03)551-5848,24.8367525,121.0089351
302058,006136-0,竹北六家郵局,新竹36支,新竹縣竹北市嘉興路457號,(03)550-2090,(03)550-2090,24.8220484,121.0324393
302099,006137-3,竹北光明郵局,新竹37支,新竹縣竹北市縣政九路138號,(03)551-4198,(03)551-4198,24.8287567,121.01091509999998
303032,006138-7,湖口郵局,新竹38支,新竹縣湖口鄉忠孝路26號,(03)599-2036,(03)590-5814,24.901101999999998,121.046434
304108,006140-2,新豐郵局,新竹40支,新竹縣新豐鄉振興街12號,(03)559-3544,(03)559-3544,24.903309699999998,120.9867893
300110,006141-6,中華大學郵局,新竹41支,新竹市香山區五褔路2段707號,(03)537-7034,(03)537-7034,24.7570738,120.9526905
303102,006142-0,湖口鳳凰郵局,新竹42支,新竹縣湖口鄉勝利路2段90-1號,(03)598-2403,(03)598-2403,24.8628,121.026351
304033,006143-3,新豐山崎郵局,新竹43支,新竹縣新豐鄉泰安街26號,(03)559-3914,(03)559-3914,24.869552300000002,120.99427800000001
303106,006144-7,湖口新工郵局,新竹44支,新竹縣湖口鄉大勇路6號,(03)598-1274,(03)598-1274,24.870831,121.01461100000002
302050,006145-1,竹北成功郵局,新竹45支,新竹縣竹北市成功八路166號,(03)667-0881,(03)667-0881,24.8175773,121.0182982
303119,006146-4,湖口德盛郵局,新竹46支,新竹縣湖口鄉成功路100號,(03)590-0094,(03)590-0094,24.9053382,121.04346059999999
310007,006147-8,竹東郵局,新竹47支,新竹縣竹東鎮東林路128號,(03)596-2892,(03)596-1251,24.7368431,121.0927406
307002,006148-1,芎林郵局,新竹48支,新竹縣芎林鄉文衡路426號,(03)592-2849,(03)592-2849,24.7721159,121.083726
312002,006149-5,橫山郵局,新竹49支,新竹縣橫山鄉新興村新興街137號,(03)593-2951,(03)593-2951,24.7176021,121.14015
312003,006150-7,橫山內灣郵局,新竹50支,新竹縣橫山鄉內灣村中正路311號,(03)584-9174,(03)584-9174,24.7065053,121.1807344
311201,006151-1,五峰郵局,新竹51支,新竹縣五峰鄉大隘村6鄰95號,(03)585-1103,(03)585-1103,24.632078600000003,121.119596
310006,006152-4,竹東下公館郵局,新竹52支,新竹縣竹東鎮東寧路1段77號,(03)596-5516,(03)596-5516,24.7389275,121.0863777
313001,006153-8,尖石郵局,新竹53支,新竹縣尖石鄉嘉樂村2鄰麥樹仁46號,(03)584-1274,(03)584-1274,24.705358,121.20169299999999
310016,006154-1,竹東二重埔郵局,新竹54支,新竹縣竹東鎮中興路3段97號,(03)582-1136,(03)582-1136,24.7662875,121.05677250000001
310007,006155-5,竹東長春郵局,新竹55支,新竹縣竹東鎮長春路2段60號,(03)595-6993,(03)595-6993,24.7382258,121.08825719999999
310401,006156-9,竹東工研院郵局,新竹56支,新竹縣竹東鎮中興路4段195號,(03)591-6084,(03)591-6084,24.7740919,121.04793290000002
314299,006157-2,北埔郵局,新竹57支,新竹縣北埔鄉長興街1號,(03)580-2261,(03)580-2261,24.69997900000001,121.05473700000002
315299,006158-6,峨眉郵局,新竹58支,新竹縣峨眉鄉成功街26號,(03)580-0284,(03)580-0284,24.6884014,121.02001770000001
900006,007100-1007500-2,屏東民生路郵局,屏東901支,屏東縣屏東市民生路250號,(08)732-3310,(08)732-3310,22.670473,120.491605
900001,007102-8,屏東林森路郵局,屏東2支,屏東縣屏東市林森路30-5號,(08)722-5848,(08)722-5848,22.671523399999998,120.4978211
900013,007104-5,屏東北平路郵局,屏東4支,屏東縣屏東市北平路26號,(08)732-6608,(08)732-6608,22.6758273,120.488805
900403,007105-9,屏東崇蘭郵局,屏東5支,屏東縣屏東市廣東路990號,(08)733-0072,(08)733-0072,22.68773160000001,120.4853547
912006,007106-2,內埔水門郵局,屏東6支,屏東縣內埔鄉水門村成功路37號,(08)799-1145,(08)799-1145,22.709657999999997,120.645564
900012,007107-6,屏東大埔郵局,屏東7支,屏東縣屏東市民族路182-2號,(08)732-6609,(08)732-6609,22.670914,120.4826001
909142,007108-0,麟洛郵局,屏東8支,屏東縣麟洛鄉麟蹄村中山路292號,(08)722-2712,(08)722-2712,22.6530653,120.52361570000001
900005,007109-3,屏東歸來郵局,屏東9支,屏東縣屏東市民生路61-7號,(08)722-4840,(08)722-4840,22.664166,120.50332399999999
908128,007110-5,長治郵局,屏東10支,屏東縣長治鄉進興村復興路68號,(08)736-8580,(08)736-8580,22.676831600000003,120.53070100000001
907101,007111-9,鹽埔郵局,屏東11支,屏東縣鹽埔鄉新二村彭厝路39號,(08)793-2247,(08)793-2247,22.741863000000002,120.556128
901002,007112-2,三地門郵局,屏東12支,屏東縣三地門鄉三地村行政街3號,(08)799-1540,(08)799-1540,22.7146667,120.6533337
902003,007113-6,霧台郵局,屏東13支,屏東縣霧台鄉霧台村中山巷66號,(08)790-2256,(08)790-2256,22.743848999999997,120.73138999999999
903001,007114-0,瑪家郵局,屏東14支,屏東縣瑪家鄉涼山村涼山巷22-1號,(08)799-1543,(08)799-1543,22.689996100000002,120.6367381
900044,007115-3,屏東永安郵局,屏東15支,屏東縣屏東市棒球路57號,(08)753-5942,(08)753-5942,22.655792899999998,120.481517
900062,007116-7,屏東海豐郵局,屏東16支,屏東縣屏東市海豐街36-4號,(08)736-7224,(08)736-7224,22.700854500000002,120.5108479
900048,007117-1,屏東公館郵局,屏東17支,屏東縣屏東市龍華路18號,(08)752-2521,(08)752-2521,22.638068,120.485074
900013,007118-4,屏東中正路郵局,屏東18支,屏東縣屏東市中正路247號,(08)732-7905,(08)732-7905,22.6821103,120.4917744
900034,007119-8,屏東廣東路郵局,屏東19支,屏東縣屏東市廣東路458-5號,(08)737-5450,(08)737-5450,22.6804458,120.5017722
900067,007120-0,屏東勝利路郵局,屏東20支,屏東縣屏東市勝利路123號,(08)765-3774,(08)765-3774,22.6793266,120.4859386
900008,007121-3,屏東六塊厝郵局,屏東21支,屏東縣屏東市光復路304號,(08)765-4356,(08)765-4356,22.669491,120.47649399999999
900011,007122-7,屏東厚生郵局,屏東22支,屏東縣屏東市建國路182號,(08)752-2841,(08)752-2841,22.6654717,120.47895659999999
908121,007123-1,長治繁華郵局,屏東23支,屏東縣長治鄉繁華村水源路90-1號,(08)762-2984,(08)762-2984,22.7021864,120.57350220000001
900045,007124-4,屏東頭前溪郵局,屏東24支,屏東縣屏東市清進路559號,(08)752-0804,(08)752-0804,22.6558442,120.4703258
905006,007126-1,里港郵局,屏東26支,屏東縣里港鄉春林村中山南路40號,(08)775-2057,(08)775-2057,22.7727121,120.49440600000001
905004,007127-5,里港三和路郵局,屏東27支,屏東縣里港鄉三廓村三和路127-1號,(08)773-2163,(08)773-2163,22.8099272,120.5028196
906006,007128-9,高樹郵局,屏東28支,屏東縣高樹鄉高樹村興中路327號,(08)796-2054,(08)796-2054,22.8263424,120.6005038
851001,007129-2,茂林郵局,屏東29支,高雄市茂林區茂林里8-3號,(07)680-1156,(07)680-1156,22.886551899999997,120.66446
913001,007130-4,萬丹郵局,屏東30支,屏東縣萬丹鄉萬全村萬丹路1段402號,(08)777-2251,(08)777-2251,22.5841009,120.488855
904007,007131-8,九如郵局,屏東31支,屏東縣九如鄉東寧路190號,(08)739-2914,(08)739-2914,22.7337415,120.49034590000001
907104,007132-1,鹽埔鹽中郵局,屏東32支,屏東縣鹽埔鄉鹽中村勝利路81-2號,(08)793-5572,(08)793-5572,22.756474,120.575658
912007,007133-5,內埔郵局,屏東33支,屏東縣內埔鄉內埔村文化路277號,(08)779-2054,(08)779-2054,22.612388,120.56704599999999
912011,007134-9,內埔龍泉郵局,屏東34支,屏東縣內埔鄉龍潭村昭勝路265號,(08)770-1221,(08)770-1221,22.6746523,120.60065719999999
912016,007135-2,內埔豐田郵局,屏東35支,屏東縣內埔鄉豐田村中正路310號,(08)778-2229,(08)778-2229,22.6315755,120.5441166
912011,007136-6,內埔建興郵局,屏東36支,屏東縣內埔鄉建興村100號,(08)770-2444,(08)770-2444,22.6550779,120.5753979
912301,007137-0,內埔學府郵局,屏東37支,屏東縣內埔鄉老埤村學府路1號,(08)770-0625,(08)770-0625,22.6426569,120.61347250000001
913010,007138-3,萬丹社皮郵局,屏東38支,屏東縣萬丹鄉社皮村大昌路471號,(08)707-6110,(08)707-6110,22.6156814,120.46977859999998
940003,007139-7,枋寮郵局,屏東39支,屏東縣枋寮鄉中山路194號,(08)878-2130,(08)878-5983,22.366383499999998,120.5950403
940001,007140-9,枋寮水底寮郵局,屏東40支,屏東縣枋寮鄉中山路二段256號,(08)871-2359,(08)871-2359,22.3853018,120.59511859999999
941011,007141-2,枋山郵局,屏東41支,屏東縣枋山鄉舊庄路47號,(08)877-1219,(08)877-1219,22.198477899999997,120.689669
942009,007142-6,春日郵局,屏東42支,屏東縣春日鄉春日路13號,(08)878-6375,(08)878-6375,22.3702596,120.6241172
946002,007143-0,恆春郵局,屏東43支,屏東縣恆春鎮恆西路1巷32號,(08)889-8053,(08)889-2194,22.001583,120.7421983
946002,007145-7,恆春墾丁郵局,屏東45支,屏東縣恆春鎮恆西路1巷32號,(08)889-8053,(08)889-2194,22.001583,120.7421983
946002,007146-1,恆春南門郵局,屏東46支,屏東縣恆春鎮中正路51號,(08)889-9190,(08)889-9190,22.0026109,120.74492749999999
944013,007147-4,車城郵局,屏東47支,屏東縣車城鄉福興村中山路54號,(08)882-1046,(08)882-1046,22.0737191,120.7138946
945012,007148-8,牡丹郵局,屏東48支,屏東縣牡丹鄉石門村石門路31-3號,(08)883-1050,(08)883-1050,22.1252577,120.77362109999999
947017,007149-1,滿州郵局,屏東49支,屏東縣滿州鄉中山路25號,(08)880-1110,(08)880-1110,22.018542999999998,120.83795500000001
920002,007150-3,潮州郵局,屏東50支,屏東縣潮州鎮光春路13號,(08)788-4650,(08)788-2146,22.5447306,120.5371365
920005,007151-7,潮州新生路郵局,屏東51支,屏東縣潮州鎮新生路115號,(08)788-2934,(08)788-2934,22.5512637,120.53852179999998
923015,007152-1,萬巒郵局,屏東52支,屏東縣萬巒鄉萬和村中正路10號,(08)781-2784,(08)781-2784,22.571366,120.56611200000002
921021,007153-4,泰武郵局,屏東53支,屏東縣泰武鄉佳平村佳平巷102號,(08)783-2817,(08)783-2817,22.59143,120.63125600000001
922020,007154-8,來義郵局,屏東54支,屏東縣來義鄉古樓村中正路6號,(08)785-0064,(08)785-0064,22.526154000000002,120.63564099999999
920005,007155-1,潮州南進路郵局,屏東55支,屏東縣潮州鎮長興路1-13號,(08)788-0525,(08)788-0525,22.5511119,120.5437501
926001,007156-5,南州郵局,屏東56支,屏東縣南州鄉仁里村三民路9號,(08)864-2096,(08)864-2096,22.489922,120.51103799999999
924004,007157-9,崁頂郵局,屏東57支,屏東縣崁頂鄉崁頂村中正路220號,(08)863-1116,(08)863-1116,22.5145242,120.51357050000001
911164,007158-2,竹田郵局,屏東58支,屏東縣竹田鄉竹田村中山路28號,(08)771-2347,(08)771-2347,22.586566,120.54294540000001
911162,007159-6,竹田西勢郵局,屏東59支,屏東縣竹田鄉西勢村光明路12-1號,(08)779-7644,(08)779-7644,22.621086,120.52456979999998
925022,007160-8,新埤郵局,屏東60支,屏東縣新埤鄉新埤村新華路123號,(08)797-1013,(08)797-1013,22.4686676,120.5509486
927001,007161-1,林邊郵局,屏東61支,屏東縣林邊鄉中林村中山路116號,(08)875-2152,(08)875-2152,22.433653,120.5162499
931006,007162-5,佳冬郵局,屏東62支,屏東縣佳冬鄉佳冬村佳和路86號,(08)866-2047,(08)866-2047,22.4143419,120.55208400000001
928001,007163-9,東港中正路郵局,屏東63支,屏東縣東港鎮頂新里中正路183號,(08)833-6257,(08)832-2140,22.4689044,120.45093119999999
928007,007164-2,東港郵局,屏東64支,屏東縣東港鎮光復路一段293號,(08)832-9468,(08)832-9468,22.4696421,120.46015700000001
932018,007165-6,新園郵局,屏東65支,屏東縣新園鄉仙吉村仙吉路40號,(08)868-1047,(08)868-1047,22.54058980000001,120.4601945
